Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,AverageScore
female,group E,bachelor's degree,free/reduced,none,divorced,sometimes,yes,2,school_bus,< 5,62,68,66,65.33333333333333
male,group C,some college,free/reduced,completed,married,regularly,no,1,school_bus,5 - 10,58,75,72,68.33333333333333
male,group B,some college,standard,none,married,regularly,no,1,school_bus,5 - 10,61,66,62,63.0
male,group C,some college,standard,none,single,regularly,yes,1,private,5 - 10,67,58,58,61.0
female,group C,master's degree,standard,none,married,sometimes,yes,2,school_bus,< 5,71,88,79,79.33333333333333
male,group C,some high school,standard,completed,single,never,yes,3,school_bus,5 - 10,72,74,76,74.0
female,group B,associate's degree,free/reduced,completed,married,sometimes,no,2,school_bus,5 - 10,57,76,76,69.66666666666667
female,group C,master's degree,standard,none,divorced,never,yes,0,private,5 - 10,58,70,69,65.66666666666667
female,group E,some high school,standard,completed,married,sometimes,no,3,school_bus,5 - 10,72,68,73,71.0
male,group E,high school,free/reduced,none,divorced,sometimes,no,3,private,5 - 10,84,73,67,74.66666666666667
male,group E,some high school,standard,none,single,sometimes,yes,6,private,5 - 10,61,57,53,57.0
male,group C,associate's degree,free/reduced,completed,married,regularly,yes,1,school_bus,5 - 10,46,53,51,50.0
female,group A,some high school,standard,none,single,never,yes,1,private,> 10,81,87,84,84.0
female,group C,some college,standard,none,married,sometimes,yes,4,school_bus,5 - 10,63,68,67,66.0
male,group B,master's degree,free/reduced,completed,divorced,sometimes,yes,2,private,5 - 10,63,65,66,64.66666666666667
male,group C,some college,standard,completed,divorced,never,yes,2,school_bus,5 - 10,66,69,63,66.0
male,group D,bachelor's degree,free/reduced,completed,married,sometimes,yes,3,school_bus,5 - 10,39,42,45,42.0
female,group D,high school,standard,completed,married,sometimes,yes,0,school_bus,5 - 10,59,68,74,67.0
male,group D,associate's degree,standard,none,married,sometimes,yes,1,school_bus,5 - 10,44,51,46,47.0
female,group C,some high school,standard,completed,single,sometimes,yes,1,private,5 - 10,44,45,51,46.666666666666664
male,group C,high school,standard,completed,single,sometimes,yes,5,school_bus,> 10,85,77,73,78.33333333333333
female,group D,high school,standard,none,married,regularly,no,3,school_bus,5 - 10,69,79,79,75.66666666666667
female,group D,bachelor's degree,free/reduced,none,married,regularly,yes,2,school_bus,< 5,56,83,81,73.33333333333333
male,group B,some college,free/reduced,none,married,regularly,yes,1,private,> 10,73,65,55,64.33333333333333
male,group C,bachelor's degree,standard,none,married,regularly,yes,1,school_bus,5 - 10,82,70,68,73.33333333333333
male,group C,some college,free/reduced,none,single,sometimes,yes,3,private,5 - 10,60,66,53,59.666666666666664
male,group D,some college,free/reduced,completed,married,sometimes,yes,1,school_bus,> 10,60,63,65,62.666666666666664
female,group C,associate's degree,standard,none,married,regularly,no,1,school_bus,5 - 10,62,70,62,64.66666666666667
female,group A,some high school,free/reduced,completed,single,sometimes,yes,0,private,> 10,56,71,70,65.66666666666667
male,group B,associate's degree,standard,none,married,regularly,yes,3,private,< 5,62,58,55,58.333333333333336
female,group C,high school,standard,none,single,regularly,no,1,school_bus,5 - 10,60,63,59,60.666666666666664
female,group E,bachelor's degree,standard,none,married,never,yes,2,school_bus,> 10,79,87,82,82.66666666666667
male,group C,associate's degree,free/reduced,completed,married,sometimes,no,2,school_bus,< 5,46,50,51,49.0
female,group E,associate's degree,standard,completed,married,sometimes,yes,2,school_bus,> 10,74,79,85,79.33333333333333
male,group C,associate's degree,standard,completed,married,sometimes,yes,0,school_bus,5 - 10,87,75,79,80.33333333333333
male,group C,associate's degree,free/reduced,none,married,sometimes,no,1,school_bus,5 - 10,69,77,69,71.66666666666667
male,group C,some high school,standard,none,married,sometimes,yes,1,private,5 - 10,50,58,50,52.666666666666664
male,group D,associate's degree,standard,none,widowed,sometimes,no,1,school_bus,5 - 10,60,52,54,55.333333333333336
female,group B,some high school,free/reduced,none,divorced,sometimes,yes,2,school_bus,5 - 10,28,42,39,36.333333333333336
female,group C,master's degree,standard,none,married,sometimes,no,1,school_bus,5 - 10,71,74,74,73.0
male,group E,high school,free/reduced,completed,married,sometimes,yes,2,school_bus,< 5,82,71,67,73.33333333333333
male,group C,associate's degree,standard,none,married,regularly,yes,2,school_bus,5 - 10,83,77,72,77.33333333333333
female,group C,some high school,standard,none,widowed,regularly,yes,2,school_bus,< 5,83,90,84,85.66666666666667
male,group C,some college,standard,none,married,never,no,1,private,< 5,57,59,52,56.0
male,group E,associate's degree,standard,none,single,sometimes,yes,2,school_bus,5 - 10,81,78,69,76.0
male,group D,some high school,standard,completed,married,sometimes,no,1,school_bus,< 5,68,66,70,68.0
female,group E,some college,standard,none,married,regularly,no,2,private,5 - 10,54,66,58,59.333333333333336
male,group C,some high school,free/reduced,none,married,sometimes,yes,1,private,5 - 10,52,54,50,52.0
male,group C,master's degree,standard,none,married,never,yes,1,school_bus,< 5,80,72,71,74.33333333333333
male,group B,master's degree,standard,completed,married,sometimes,yes,0,school_bus,< 5,68,73,72,71.0
female,group D,some college,standard,completed,married,sometimes,yes,2,school_bus,5 - 10,68,77,83,76.0
female,group E,master's degree,standard,none,married,regularly,no,3,school_bus,> 10,68,82,77,75.66666666666667
female,group D,high school,free/reduced,none,single,sometimes,no,1,school_bus,5 - 10,58,67,71,65.33333333333333
male,group B,some high school,standard,none,married,regularly,no,4,school_bus,5 - 10,51,45,33,43.0
female,group B,high school,free/reduced,none,divorced,regularly,no,2,school_bus,< 5,64,82,80,75.33333333333333
female,group B,some high school,free/reduced,completed,married,regularly,yes,2,school_bus,< 5,47,60,65,57.333333333333336
male,group C,bachelor's degree,standard,completed,married,sometimes,yes,2,school_bus,5 - 10,73,63,66,67.33333333333333
female,group D,high school,standard,none,married,sometimes,yes,1,school_bus,> 10,52,65,67,61.333333333333336
female,group C,bachelor's degree,standard,none,single,never,yes,3,school_bus,< 5,71,72,74,72.33333333333333
female,group C,associate's degree,standard,none,married,regularly,no,1,school_bus,< 5,57,75,71,67.66666666666667
female,group D,some college,standard,completed,divorced,regularly,no,1,private,5 - 10,69,82,85,78.66666666666667
male,group C,some college,standard,none,married,sometimes,yes,1,private,< 5,71,74,66,70.33333333333333
male,group A,some college,free/reduced,none,single,regularly,no,3,private,> 10,86,80,74,80.0
female,group C,high school,standard,none,married,sometimes,no,2,school_bus,5 - 10,51,62,58,57.0
female,group D,master's degree,free/reduced,none,married,sometimes,yes,2,school_bus,< 5,79,93,100,90.66666666666667
female,group C,associate's degree,free/reduced,none,married,sometimes,yes,2,school_bus,5 - 10,76,86,91,84.33333333333333
female,group B,some high school,free/reduced,none,married,regularly,yes,3,private,5 - 10,47,56,47,50.0
female,group D,associate's degree,free/reduced,completed,married,sometimes,yes,2,school_bus,< 5,44,58,64,55.333333333333336
female,group E,some college,free/reduced,none,married,sometimes,yes,4,school_bus,< 5,68,77,78,74.33333333333333
male,group D,associate's degree,free/reduced,none,married,sometimes,no,3,school_bus,5 - 10,65,54,52,57.0
male,group B,some college,free/reduced,none,single,sometimes,yes,2,school_bus,5 - 10,59,56,54,56.333333333333336
female,group B,some college,standard,completed,single,never,no,3,school_bus,5 - 10,75,87,88,83.33333333333333
male,group C,high school,standard,none,married,regularly,no,7,school_bus,< 5,52,50,48,50.0
female,group D,some college,standard,none,married,regularly,yes,1,school_bus,5 - 10,56,65,68,63.0
female,group D,high school,standard,completed,married,sometimes,no,3,school_bus,< 5,85,93,97,91.66666666666667
female,group E,some high school,free/reduced,none,married,regularly,yes,3,school_bus,< 5,45,54,58,52.333333333333336
female,group B,high school,standard,none,married,sometimes,no,2,school_bus,5 - 10,80,89,84,84.33333333333333
male,group A,bachelor's degree,standard,completed,single,regularly,no,2,school_bus,< 5,47,47,51,48.333333333333336
male,group E,bachelor's degree,standard,none,single,sometimes,yes,2,school_bus,> 10,81,87,71,79.66666666666667
male,group C,some college,free/reduced,none,widowed,sometimes,yes,0,private,< 5,53,57,49,53.0
male,group B,associate's degree,standard,none,married,sometimes,yes,5,private,5 - 10,52,50,44,48.666666666666664
female,group B,some college,free/reduced,none,married,regularly,yes,2,private,< 5,44,58,60,54.0
female,group C,some college,free/reduced,completed,married,regularly,yes,2,school_bus,> 10,58,73,73,68.0
female,group C,some college,standard,completed,single,sometimes,no,3,school_bus,5 - 10,54,59,63,58.666666666666664
male,group B,some college,standard,none,single,never,no,2,school_bus,5 - 10,64,58,51,57.666666666666664
female,group C,high school,free/reduced,none,married,sometimes,yes,3,school_bus,5 - 10,46,57,60,54.333333333333336
female,group C,some high school,free/reduced,none,married,sometimes,yes,3,school_bus,5 - 10,64,76,75,71.66666666666667
female,group D,associate's degree,free/reduced,none,married,regularly,yes,3,school_bus,5 - 10,86,94,94,91.33333333333333
male,group B,some high school,standard,completed,married,regularly,no,4,school_bus,5 - 10,77,68,64,69.66666666666667
male,group B,master's degree,standard,none,single,sometimes,no,2,school_bus,> 10,75,61,66,67.33333333333333
female,group D,some high school,standard,completed,married,sometimes,yes,5,private,5 - 10,50,79,71,66.66666666666667
male,group E,some college,standard,none,single,sometimes,yes,3,school_bus,5 - 10,68,52,53,57.666666666666664
male,group B,high school,standard,completed,married,never,yes,2,school_bus,< 5,51,48,44,47.666666666666664
male,group C,master's degree,standard,completed,single,regularly,yes,1,school_bus,5 - 10,79,86,91,85.33333333333333
male,group C,associate's degree,standard,none,married,sometimes,yes,2,school_bus,< 5,87,77,78,80.66666666666667
female,group B,some college,free/reduced,none,single,never,no,2,school_bus,> 10,40,51,47,46.0
male,group E,bachelor's degree,standard,none,married,never,no,3,school_bus,5 - 10,80,75,75,76.66666666666667
male,group D,some college,free/reduced,none,single,regularly,yes,0,private,5 - 10,62,59,60,60.333333333333336
male,group B,associate's degree,standard,none,married,sometimes,yes,7,private,< 5,68,64,60,64.0
female,group C,high school,standard,none,married,sometimes,yes,2,private,< 5,73,82,78,77.66666666666667
female,group C,associate's degree,standard,none,married,sometimes,no,4,school_bus,5 - 10,52,68,68,62.666666666666664
male,group D,associate's degree,standard,completed,married,sometimes,yes,3,private,5 - 10,87,88,92,89.0
male,group A,high school,standard,completed,divorced,regularly,yes,3,private,5 - 10,69,75,69,71.0
male,group E,some high school,free/reduced,none,married,never,yes,2,private,5 - 10,45,48,46,46.333333333333336
female,group C,bachelor's degree,standard,completed,married,sometimes,yes,0,school_bus,< 5,67,82,82,77.0
female,group C,associate's degree,standard,none,married,never,yes,2,private,< 5,47,50,53,50.0
female,group D,some college,free/reduced,none,married,never,yes,4,school_bus,5 - 10,70,79,76,75.0
male,group B,bachelor's degree,standard,completed,single,sometimes,no,1,school_bus,> 10,91,95,89,91.66666666666667
female,group B,high school,standard,none,single,regularly,yes,1,school_bus,5 - 10,33,49,49,43.666666666666664
female,group E,some high school,standard,none,married,regularly,yes,3,private,5 - 10,78,82,82,80.66666666666667
female,group D,some college,standard,none,divorced,sometimes,yes,4,school_bus,> 10,92,92,93,92.33333333333333
female,group E,some high school,standard,none,married,sometimes,yes,4,private,> 10,76,81,72,76.33333333333333
male,group D,associate's degree,standard,completed,single,sometimes,no,3,school_bus,5 - 10,82,78,78,79.33333333333333
male,group C,high school,standard,completed,married,sometimes,yes,3,private,> 10,69,71,64,68.0
female,group D,associate's degree,standard,completed,married,sometimes,no,4,school_bus,> 10,65,64,77,68.66666666666667
male,group A,high school,standard,completed,married,regularly,yes,1,school_bus,5 - 10,67,71,68,68.66666666666667
female,group A,master's degree,standard,none,married,sometimes,yes,1,private,> 10,100,100,98,99.33333333333333
male,group C,some high school,standard,completed,single,sometimes,yes,2,private,< 5,60,63,57,60.0
male,group C,some college,free/reduced,none,married,sometimes,yes,4,school_bus,< 5,62,56,53,57.0
male,group C,associate's degree,standard,none,married,sometimes,yes,5,private,5 - 10,75,62,63,66.66666666666667
female,group C,associate's degree,standard,none,single,regularly,yes,1,school_bus,5 - 10,66,70,64,66.66666666666667
female,group D,some high school,standard,completed,married,regularly,yes,3,private,5 - 10,72,86,90,82.66666666666667
female,group C,high school,standard,none,married,sometimes,no,2,private,5 - 10,40,49,48,45.666666666666664
female,group E,high school,free/reduced,completed,married,sometimes,no,3,private,5 - 10,79,86,83,82.66666666666667
female,group E,master's degree,standard,none,widowed,regularly,yes,1,school_bus,5 - 10,80,90,88,86.0
female,group D,associate's degree,standard,completed,married,regularly,no,1,private,5 - 10,52,66,68,62.0
male,group E,bachelor's degree,standard,completed,married,regularly,no,1,private,5 - 10,70,65,70,68.33333333333333
male,group D,master's degree,standard,none,married,sometimes,yes,0,private,> 10,95,88,88,90.33333333333333
